time,open,high,low,close,VWAP,MA #1,MA #2,MA #3,BB Basis,BB #1 Upper,BB #1 Lower,BB #2 Upper,BB #2 Lower,Volume,Volume MA,Amplitude
2022-02-03T14:55:00-06:00,14476.25,14529.25,14471.25,14502.75,14702.318992842922,14517.931731068167,14542.951501633534,14638.601394210911,14580.275,14669.786577463423,14490.763422536576,14714.542366195135,14446.007633804864,23760,6908.85,35.36316599836526
2022-02-03T15:00:00-06:00,14503.75,14734,14501,14693.5,14700.574237084895,14576.454487378778,14570.323955881982,14640.401348499077,14582.2625,14679.631832312642,14484.89316768736,14728.316498468963,14436.208501531039,19984,7756.95,48.113929482341696
2022-02-03T15:05:00-06:00,14693.5,14712,14633.25,14653,14700.138879670476,14601.96965825252,14585.35596390344,14640.81441904009,14582.9,14681.932368445709,14483.86763155429,14731.448552668562,14434.351447331437,8710,7979.5,50.090450160900296
2022-02-03T15:10:00-06:00,14652.75,14702,14643,14694.75,14699.974272454738,14632.896438835012,14605.245788648268,14642.582798743695,14585.65,14693.505736982388,14477.794263017611,14747.433605473583,14423.866394526416,5663,8000.8,50.66525982793899
2022-02-03T15:15:00-06:00,14696.5,14791,14682.25,14783.5,14700.451968054982,14683.097625890008,14637.655645257673,14647.20303485046,14594.5625,14732.646611594899,14456.478388405101,14801.688667392347,14387.436332607653,6416,7923.8,54.412662419684864
2022-02-03T15:20:00-06:00,14783.25,14803.75,14765.5,14772.25,14700.96950533849,14712.815083926673,14662.127346119914,14651.302935347167,14604.2125,14762.207458385175,14446.217541614824,14841.204937577764,14367.220062422235,4569,7808.55,53.36991000551165
2022-02-03T15:25:00-06:00,14771,14782.25,14755.25,14780,14701.190389030977,14735.210055951115,14683.558737734475,14655.522511237423,14614.4125,14789.247584794188,14439.577415205813,14876.66512719128,14352.159872808721,2189,7616.25,51.66862548902703
2022-02-03T15:30:00-06:00,14781,14794.25,14768,14770,14701.438191180174,14746.80670396741,14699.275330873661,14659.27587152472,14623.75,14810.473927229606,14437.026072770394,14903.835890844412,14343.664109155588,2312,7553.95,50.02871416715432
2022-02-03T15:35:00-06:00,14770.75,14794,14769.25,14790.75,14701.626411384135,14761.454469311606,14715.907088896633,14663.586498687844,14633.775,14833.31740777342,14434.232592226579,14933.088611660132,14334.461388339867,1612,7424.15,48.397829382176624
2022-02-03T15:40:00-06:00,14789.75,14800,14783.25,14785.25,14701.766601675577,14769.386312874403,14728.514890915427,14667.57546594398,14644.0375,14852.379722976868,14435.695277023133,14956.5508344653,14331.5241655347,1139,7181.8,46.356033938165226
2022-02-03T15:45:00-06:00,14785.5,14789.5,14780.75,14785,14701.86218528074,14774.590875249602,14738.784910748986,14671.42545066713,14654.15,14869.139034604015,14439.160965395984,14976.633551906023,14331.666448093976,820,7010.15,43.92983820021908
2022-02-03T15:50:00-06:00,14785,14810,14772.75,14808.5,14702.129207393127,14785.893916833067,14751.460381521898,14675.91969818624,14664.55,14888.104836673476,14440.995163326523,14999.882255010214,14329.217744989784,2010,6869.95,43.49888089697914
2022-02-03T15:55:00-06:00,14808.5,14815.5,14799.5,14803.75,14702.307864418963,14791.845944555378,14760.967584881553,14680.110855622757,14673.75,14904.210679943455,14443.289320056545,15019.441019915184,14328.058980084816,1232,6673.1,41.724759548786935
2022-02-03T17:00:00-06:00,14770,14771.75,14737.5,14754.75,14754.666666666666,14779.480629703585,14759.837114903088,14682.558040684306,14680.8625,14912.101903811566,14449.623096188432,15027.72160571735,14334.003394282649,3027,6544.05,41.242516997252295
2022-02-03T17:05:00-06:00,14756.5,14769,14754,14762.5,14756.891761579347,14773.82041980239,14760.3212758298,14685.179088530722,14689.1125,14919.63904266955,14458.585957330448,15034.902314004326,14343.322685995672,1363,6408.8,39.54945138452634
2022-02-03T17:10:00-06:00,14762.75,14774.25,14752.5,14759.75,14758.109758234057,14769.130279868261,14760.217407497108,14687.624036447747,14699.8,14922.482037892778,14477.11796210722,15033.823056839168,14365.77694316083,1318,6138.25,38.401099682298835
2022-02-03T17:15:00-06:00,14760.25,14786,14758.75,14780,14760.53162643075,14772.753519912174,14763.814242497634,14690.652756564214,14711.4375,14925.160853602269,14497.714146397731,15032.022530403401,14390.852469596599,961,5761.55,37.68167389634407
2022-02-03T17:20:00-06:00,14781.5,14787.75,14774.75,14776,14762.585962918394,14773.835679941449,14766.029834770792,14693.451026840798,14722.675,14924.84869388747,14520.501306112528,15025.935540831206,14419.414459168793,810,5500.25,36.089307838515424
2022-02-03T17:25:00-06:00,14776,14779.25,14759.5,14761.5,14762.946991899704,14769.723786627632,14765.20622844883,14695.68214071487,14734.6625,14915.0141201063,14554.310879893701,15005.189930159448,14464.135069840553,710,5135.75,35.03515894570798
2022-02-03T17:30:00-06:00,14760.5,14775,14760.5,14772,14763.311635437023,14770.482524418421,14766.441459639951,14698.184365609464,14749.475,14885.56595304223,14613.38404695777,14953.611429563347,14545.338570436654,510,4455.75,33.710309981468754
2022-02-03T17:35:00-06:00,14771.75,14777,14765.75,14775.25,14763.769824350426,14772.071682945614,14768.043012432687,14700.71110772063,14763.1,14838.839091623591,14687.36090837641,14876.708637435386,14649.491362564615,448,3290.15,32.2612577245998
2022-02-03T17:40:00-06:00,14776,14778,14763.5,14771.25,14764.020868495078,14771.797788630409,14768.626101081289,14703.023858287166,14766.9875,14835.692753620153,14698.282246379846,14870.045380430229,14663.92961956977,333,2307.6,31.11537012946433
2022-02-03T17:45:00-06:00,14771.25,14782.5,14771.25,14773,14764.450673708445,14772.198525753605,14769.421355430146,14705.318158015456,14772.9875,14817.540972087294,14728.434027912705,14839.817708130942,14706.157291869056,366,1890.4,29.833733346918244
2022-02-03T17:50:00-06:00,14772.75,14773.75,14760.75,14764.75,14764.546589701478,14769.715683835737,14768.57201807921,14707.266742998556,14776.4875,14803.42004304846,14749.554956951539,14816.886314572692,14736.088685427307,505,1632.5,28.747686034213842
2022-02-03T17:55:00-06:00,14765.25,14766,14758.5,14761.75,14764.445494410475,14767.06045589049,14767.331651155717,14709.053079293684,14775.4,14802.863339200001,14747.936660799998,14816.5950088,14734.204991199998,443,1333.85,27.376867580393593
2022-02-03T18:00:00-06:00,14763,14773.5,14757.5,14771.75,14764.665281008585,14768.623637260327,14768.134987309222,14711.108716038154,14775.375,14802.850671056844,14747.899328943156,14816.588506585265,14734.161493414735,813,1146.05,26.642876123594007
2022-02-03T18:05:00-06:00,14772.5,14780,14764,14780,14765.117757944667,14772.41575817355,14770.29226234391,14713.367446659853,14775.375,14802.850671056844,14747.899328943156,14816.588506585265,14734.161493414735,550,1064.1,25.956238954329876
2022-02-03T18:10:00-06:00,14779.5,14783,14773,14775,14765.660615694585,14773.2771721157,14771.148214645018,14715.388186113629,14775.625,14802.991265730345,14748.258734269655,14816.674398595516,14734.575601404484,582,977.6,24.926804183082787
2022-02-03T18:15:00-06:00,14775,14779,14767,14769.75,14765.908688277419,14772.101448077134,14770.89399380047,14717.17054066728,14774.575,14801.139120537187,14748.010879462814,14814.42118080578,14734.72881919422,526,923.3,24.092816816432286
2022-02-03T18:20:00-06:00,14769,14775.5,14765.5,14770,14766.026228565834,14771.400965384755,14770.73144947311,14718.902654088026,14773.8125,14799.97969081125,14747.64530918875,14813.063286216873,14734.561713783127,362,884.45,23.183602828275365
2022-02-03T18:25:00-06:00,14770.75,14776.5,14762.25,14764.5,14766.099505808505,14769.100643589836,14769.598458659819,14720.39764903596,14772.7875,14798.72650296786,14746.84849703214,14811.69600445179,14733.878995548212,605,873.7,22.607241355483406
2022-02-03T18:30:00-06:00,14764.25,14768,14751.75,14752.75,14765.67174111415,14763.650429059891,14766.535102539852,14721.458381854452,14770,14791.609604346768,14748.390395653232,14802.41440652015,14737.58559347985,745,810.45,22.197096751903832
2022-02-03T18:35:00-06:00,14754,14759.75,14748.5,14748.75,14765.234162092345,14758.683619373262,14763.301447532607,14722.353189006766,14767.25,14784.548121285961,14749.951878714039,14793.197181928943,14741.302818071057,508,774.25,21.490832445329392
2022-02-03T18:40:00-06:00,14748.25,14754.75,14746.25,14752,14764.819184952976,14756.455746248841,14761.246638890316,14723.325215596707,14767.1125,14784.8441630672,14749.380836932798,14793.7099946008,14740.515005399198,465,646.15,20.652714223050076
2022-02-03T18:45:00-06:00,14752.25,14765.75,14752,14760.5,14764.562383056647,14757.803830832561,14761.110886364804,14724.54406098698,14767.0125,14784.869203921442,14749.15579607856,14793.797555882162,14740.22744411784,796,617.8,20.207377821562975
2022-02-03T18:50:00-06:00,14760.75,14766,14758.5,14764,14764.520471584505,14759.869220555041,14761.63617975302,14725.83769833167,14767.225,14784.830325898445,14749.619674101556,14793.632988847668,14740.817011152332,416,572.7,19.387546994365366
2022-02-03T18:55:00-06:00,14762.25,14767.75,14759.5,14765.5,14764.514160786097,14761.746147036694,14762.338692525198,14727.138101665058,14766.5,14783.107227340899,14749.892772659101,14791.41084101135,14741.58915898865,410,545.15,18.66899557537405
2022-02-03T19:00:00-06:00,14765.75,14773,14748.25,14764.5,14764.4093304571,14762.664098024463,14762.731657520617,14728.363081938334,14765.925,14781.963313504886,14749.886686495112,14789.982470257331,14741.867529742667,739,541.6,19.061318441478953
2022-02-03T19:05:00-06:00,14763,14763,14744,14748,14763.812992365083,14757.776065349643,14760.05317433505,14729.006915317404,14765.25,14783.019355643917,14747.480644356083,14791.904033465875,14738.595966534125,899,551.05,19.05736241299644
2022-02-03T19:10:00-06:00,14748.25,14751.75,14737.5,14747.5,14763.123616328572,14754.350710233095,14757.770779001405,14729.613245962735,14764.025,14783.094543781594,14744.955456218406,14792.629315672391,14735.420684327608,755,563.3,18.747209999254736
2022-02-03T19:15:00-06:00,14747,14753.5,14730.75,14734.75,14762.380702945642,14747.817140155397,14753.585182819332,14729.781664127891,14762,14784.213734491248,14739.786265508752,14795.320601736872,14728.679398263128,653,573.55,19.00545451543185
2022-02-03T19:20:00-06:00,14734.25,14737.75,14726.25,14734,14761.440102698974,14743.211426770265,14750.024240488545,14729.91997022206,14760.1375,14785.022472873487,14735.252527126515,14797.464959310231,14722.81004068977,674,590.6,18.521231643468504
2022-02-03T19:25:00-06:00,14734.25,14748,14726.25,14743.25,14760.82668036842,14743.22428451351,14748.79256039972,14730.357020378713,14758.65,14783.836504323035,14733.463495676964,14796.429756484553,14720.870243515446,603,602.45,18.72953927937376
2022-02-03T19:30:00-06:00,14742.75,14748,14730.5,14732,14760.225190726389,14739.48285634234,14745.73936759977,14730.410888563018,14757.0125,14784.548601302437,14729.476398697565,14798.316651953655,14715.708348046346,563,605.35,18.650214164575452
2022-02-03T19:35:00-06:00,14732,14735.75,14713.5,14715.5,14758.615800403968,14731.488570894893,14740.241300763448,14729.922006970788,14754.7,14787.517906695379,14721.882093304623,14803.926860043066,14705.473139956935,976,632,18.882458412022196
2022-02-03T19:40:00-06:00,14715.75,14722.5,14711.75,14714.5,14757.637367294754,14725.82571392993,14735.561064261003,14729.416367397975,14751.8375,14788.021845717318,14715.653154282681,14806.114018575978,14697.560981424022,554,619.05,18.3577836757627
2022-02-03T19:45:00-06:00,14715,14716,14700,14714,14755.59229040323,14721.883809286619,14731.640870759002,14728.910912729189,14748.5375,14785.866535280418,14711.208464719582,14804.531052920625,14692.543947079375,1076,645.35,18.205668599907042
2022-02-03T19:50:00-06:00,14712.75,14723.25,14712.75,14719.5,14754.729342841922,14721.08920619108,14729.433439711911,14728.602358213477,14745.7625,14783.061787861005,14708.463212138997,14801.711431791506,14689.813568208496,597,646.1,17.70852869023562
2022-02-03T19:55:00-06:00,14719.25,14722,14709.5,14713,14754.142636819737,14718.392804127387,14726.445541582472,14728.090805485166,14742.925,14781.116982143601,14704.733017856397,14800.212973215403,14685.637026784596,383,638.95,17.37249458118816
2022-02-03T20:00:00-06:00,14713,14724.75,14712.75,14724.25,14753.40045870411,14720.34520275159,14726.04635220384,14727.964877436472,14740.6375,14777.52702256187,14703.747977438132,14795.971783842804,14685.303216157197,589,650.3,17.025882027563117
2022-02-03T20:05:00-06:00,14723.25,14737.25,14721.75,14735.75,14752.857287128227,14725.480135167727,14727.810651803142,14728.220127356588,14739.2,14774.46279909358,14703.937200906421,14792.09419864037,14686.305801359631,680,654.05,16.927438025784852
2022-02-03T20:10:00-06:00,14736.75,14748.5,14735.75,14738.25,14752.502259214512,14729.736756778484,14729.708715111661,14728.548975639978,14738.475,14773.185553150166,14703.764446849835,14790.540829725249,14686.409170274752,831,658.35,16.657925895089054
2022-02-03T20:15:00-06:00,14739.25,14755.5,14735.25,14752.25,14752.386706782734,14737.241171185657,14733.807130545905,14729.32605840588,14738.65,14773.600464948064,14703.699535051936,14791.075697422095,14686.224302577904,689,667.4,16.889672611534923
2022-02-03T20:20:00-06:00,14753.25,14756.75,14739,14741,14752.271878977992,14738.49411412377,14735.114924992104,14729.708810589294,14738.1,14772.535229053494,14703.664770946507,14789.752843580241,14686.44715641976,495,668.9,16.945177604339122
2022-02-03T20:25:00-06:00,14740.75,14754,14739,14752.5,14752.212884025863,14743.16274274918,14738.275847720812,14730.456062701121,14737.7,14771.259871869042,14704.140128130959,14788.039807803563,14687.360192196438,466,652.4,16.81968227502692
2022-02-03T20:30:00-06:00,14752.25,14763,14748.25,14763,14752.334823287098,14749.775161832787,14742.771148135209,14731.52307703879,14737.65,14771.055613301689,14704.24438669831,14787.758419952534,14687.541580047466,632,663.2,16.686154386315508
2022-02-03T20:35:00-06:00,14762.25,14762.75,14750.5,14752.75,14752.379768418095,14750.766774555192,14744.585484837899,14732.219041726043,14737.0125,14768.71087337925,14705.314126620751,14784.560060068876,14689.464939931126,463,665.85,16.399950877520958
2022-02-03T20:40:00-06:00,14753,14756.75,14746,14747,14752.361877979536,14749.511183036795,14745.024487594645,14732.703663308796,14736.1375,14765.64278554118,14706.632214458821,14780.39542831177,14691.879571688232,226,640.2,16.035437917680895
2022-02-03T20:45:00-06:00,14747,14748.25,14743.75,14747,14752.320889725908,14748.67412202453,14745.383671668345,14733.172395659327,14736.0875,14765.515494750545,14706.659505249454,14780.229492125818,14691.945507874181,213,605.9,15.291216116540191
2022-02-03T20:50:00-06:00,14747.25,14754.5,14740.5,14750.5,14752.248851654658,14749.282748016352,14746.313913183192,14733.740513834431,14736.2375,14765.926081561414,14706.548918438584,14780.77037234212,14691.704627657879,602,598.25,15.207911850956952
2022-02-03T20:55:00-06:00,14751.25,14752.25,14741.5,14743,14752.201798986222,14747.188498677568,14745.71138351352,14734.044103544778,14736.65,14766.473396856529,14706.82660314347,14781.385095284792,14691.914904715208,227,576.95,14.92030463476618
2022-02-03T21:00:00-06:00,14743.75,14748.5,14738.25,14747.75,14752.128298081954,14747.375665785044,14746.082041056517,14734.493477199048,14737.3375,14767.516662929636,14707.158337070363,14782.606244394454,14692.068755605545,324,559.45,14.618994658329653
2022-02-03T21:05:00-06:00,14747.75,14759.25,14747.25,14756.25,14752.155955636583,14750.33377719003,14747.930760864423,14735.206805815473,14737.9875,14769.190654889102,14706.784345110897,14784.792232333655,14691.182767666343,429,550.75,14.450027261018063
2022-02-03T21:10:00-06:00,14757,14770,14757,14768.75,14752.338002636781,14756.472518126686,14751.716077070892,14736.306582673982,14739.825,14773.621856362122,14706.02814363788,14790.520284543183,14689.129715456818,464,545.8,14.35647711514593
2022-02-03T21:15:00-06:00,14768,14770.5,14761.5,14764,14752.462568378984,14758.981678751124,14753.949517603458,14737.214563569918,14742.25,14775.675289826717,14708.824710173283,14792.387934740074,14692.112065259926,323,513.15,14.010897946426837
2022-02-03T21:20:00-06:00,14763,14766.75,14761.5,14763,14752.528173619716,14760.321119167416,14755.595059857375,14738.059987715167,14744.675,14776.703541960334,14712.646458039664,14792.7178129405,14696.632187059498,197,495.3,13.44567872407672
2022-02-03T21:25:00-06:00,14763.5,14763.75,14755,14760,14752.593546909862,14760.214079444944,14756.395958065124,14738.779332380243,14746.975,14776.35947719241,14717.59052280759,14791.051715788615,14702.898284211386,317,457.35,13.142731709620158
2022-02-03T21:30:00-06:00,14759.25,14763.5,14749,14752,14752.61642171045,14757.476052963297,14755.596692962374,14739.212796892367,14748.6,14775.188719411039,14722.011280588962,14788.483079116559,14708.716920883442,353,445.15,13.230297405773696
2022-02-03T21:35:00-06:00,14752.25,14758.75,14750.75,14757,14752.633505895887,14757.317368642198,14755.851839696488,14739.795983879503,14750.8,14771.971679196737,14729.628320803262,14782.557518795104,14719.042481204895,206,436.3,12.892858863465715
2022-02-03T21:40:00-06:00,14757,14758.75,14753.25,14754,14752.644410071323,14756.2115790948,14755.515141569855,14740.261689326077,14752.2875,14769.62119190238,14734.95380809762,14778.28803785357,14726.28696214643,141,413.9,12.415900227113088
2022-02-03T21:45:00-06:00,14754.25,14760.25,14753.75,14755.75,14752.665173144138,14756.057719396533,14755.557843102608,14740.769502790796,14753.2875,14768.913019991805,14737.661980008195,14776.725779987708,14729.849220012293,185,389.15,12.034229244718695
2022-02-03T21:50:00-06:00,14755.75,14762.75,14753.75,14757.5,14752.694800993615,14756.538479597688,14755.910962538497,14741.3180436829,14754.25,14768.348758809772,14740.151241190228,14775.39813821466,14733.10186178534,196,357.4,11.838472519252973
2022-02-03T21:55:00-06:00,14757.75,14763.5,14755.5,14761,14752.743531106045,14758.025653065126,14756.836242076952,14741.963353726083,14754.6875,14769.051408763848,14740.323591236152,14776.233363145773,14733.141636854227,237,334.8,11.590829130914072
2022-02-03T22:00:00-06:00,14761,14766.5,14758.5,14760,14752.807860861953,14758.683768710083,14757.411470790234,14742.554719177688,14755.6375,14768.709870669247,14742.565129330755,14775.24605600387,14736.02894399613,258,322.95,11.359162735371228
2022-02-03T22:05:00-06:00,14760.25,14760.75,14753.75,14754.25,14752.82993688341,14757.205845806722,14756.836657919283,14742.938171007927,14755.725,14768.735476544653,14742.714523455348,14775.240714816979,14736.209285183022,231,311.2,11.077926429863407
2022-02-03T22:10:00-06:00,14754,14760,14750.75,14755.5,14752.85215157354,14756.637230537815,14756.593629206685,14743.350034253568,14755.35,14767.92517395468,14742.77482604532,14774.21276093202,14736.487239067981,312,295.2,10.959995692452864
2022-02-03T22:15:00-06:00,14755,14761.75,14755,14759,14752.910086464493,14757.424820358543,14757.031151169107,14743.863147884598,14755.6625,14768.274275251346,14743.050724748655,14774.580162877019,14736.744837122982,371,290.6,10.688383067133325
2022-02-03T22:20:00-06:00,14758,14766.25,14754.75,14760,14753.026945666166,14758.283213572362,14757.570941865633,14744.392225003136,14756.3125,14768.400588146918,14744.224411853082,14774.444632220378,14738.180367779622,587,308.65,10.740745449898917
2022-02-03T22:25:00-06:00,14760,14766.75,14758.5,14761.75,14753.08547640621,14759.43880904824,14758.330770617336,14744.961332380082,14757.05,14768.561515977703,14745.538484022296,14774.317273966553,14739.782726033445,236,309.8,10.58005219506673
2022-02-03T22:30:00-06:00,14762.25,14767.25,14762.25,14765.75,14753.143387878143,14761.542539365493,14759.679721414184,14745.642928039751,14757.8125,14769.50638194945,14746.11861805055,14775.353322924177,14740.271677075823,182,288.8,10.220048827643069
2022-02-03T22:35:00-06:00,14765.5,14778.25,14765.5,14775.25,14753.42425767598,14766.111692910328,14762.51068115706,14746.613651710579,14759.425,14771.394857983809,14747.45514201619,14777.379786975715,14741.470213024284,541,304.5,10.383271483924162
2022-02-03T22:40:00-06:00,14775.75,14783,14775.5,14777.25,14753.690453400937,14769.82446194022,14765.190557310321,14747.618122146298,14760.9,14773.97134270128,14747.82865729872,14780.50701405192,14741.29298594808,409,308.75,10.19725396883228
2022-02-03T22:45:00-06:00,14776.75,14782,14769,14775,14754.003862431164,14771.549641293479,14766.974092344808,14748.515888633305,14761.8375,14776.077650105048,14747.597349894952,14783.197725157572,14740.477274842428,568,315.7,10.378076293423746
2022-02-03T22:50:00-06:00,14774.5,14774.5,14771,14774.5,14754.057918509854,14772.533094195653,14768.342439191207,14749.3678267109,14762.125,14777.123749947117,14747.126250052883,14784.623124920676,14739.626875079324,110,298,9.934329435783503
2022-02-03T22:55:00-06:00,14774,14779.5,14771,14777.5,14754.15344926509,14774.188729463769,14770.00745024735,14750.290193048248,14762.8,14779.223002166247,14746.376997833751,14787.434503249371,14738.165496750627,172,290.45,9.84179205282973
2022-02-03T23:00:00-06:00,14778,14786.25,14777.5,14783.5,14754.466864001603,14777.29248630918,14772.46064111147,14751.379039177813,14763.825,14782.56539754076,14745.084602459241,14791.93559631114,14735.714403688862,443,302.75,9.771353855872974
2022-02-03T23:05:00-06:00,14784,14792.5,14782.5,14784.5,14754.822109315048,14779.694990872786,14774.649615454839,14752.464972319523,14765.05,14785.732480511411,14744.367519488587,14796.073720767115,14734.026279232883,448,309.3,9.786105220010201
2022-02-03T23:10:00-06:00,14784.5,14790,14781.75,14782.75,14754.992745151127,14780.713327248524,14776.122412644869,14753.457924046752,14766.5875,14787.727672066809,14745.44732793319,14798.297758100214,14734.877241899785,231,303.2,9.687001657428898
2022-02-03T23:15:00-06:00,14782.5,14801.75,14781,14792.75,14755.695436364223,14784.725551499016,14779.145610345802,14754.746188832105,14768.375,14791.883243236101,14744.866756763899,14803.637364854152,14733.112635145848,790,332.4,10.400743485981872
2022-02-03T23:20:00-06:00,14793,14800.75,14792.75,14797.75,14756.056002983743,14789.067034332676,14782.528226646566,14756.156149854003,14770.5625,14796.345185567017,14744.779814432983,14809.236528350526,14731.888471649474,364,343.55,10.245856809466913
2022-02-03T23:25:00-06:00,14798,14809,14794.5,14798,14756.835612224106,14792.044689555118,14785.34127634719,14757.528079366986,14772.675,14800.126366088136,14745.223633911863,14813.852049132205,14731.497950867793,746,371.6,10.520317660469047
2022-02-03T23:30:00-06:00,14797.25,14801.5,14790,14795.75,14757.123530555882,14793.279793036745,14787.233771556792,14758.781257092658,14774.5875,14802.860842127136,14746.314157872863,14816.997513190705,14732.177486809294,317,377.65,10.58352297269685
2022-02-03T23:35:00-06:00,14795,14798.25,14788.5,14797,14757.37537575828,14794.519862024497,14789.009449455558,14760.034330630604,14776.3875,14805.541605627885,14747.233394372117,14820.118658441828,14732.656341558173,290,380.3,10.529747297038988
2022-02-03T23:40:00-06:00,14796.5,14802.25,14795,14798.25,14757.665999109926,14795.763241349665,14790.689549554547,14761.287303396814,14778.3,14807.917815585106,14748.682184414893,14822.726723377658,14733.87327662234,307,382.75,10.31815069723002
2022-02-03T23:45:00-06:00,14798,14798.75,14791.5,14797.75,14757.87836126118,14796.42549423311,14791.973267817357,14762.482801646098,14780.475,14809.080462763586,14751.869537236415,14823.383194145381,14737.56680585462,242,383.3,10.120205490957115
2022-02-03T23:50:00-06:00,14797.75,14804.5,14796.75,14802,14758.123235001784,14798.283662822074,14793.796310032383,14763.778447493767,14782.8,14810.450768525616,14755.149231474383,14824.276152788423,14741.323847211575,249,380.15,9.96728900766956
2022-02-03T23:55:00-06:00,14801.25,14809,14801.25,14803.5,14758.60776120972,14800.022441881383,14795.560617299223,14765.080793477578,14785.025,14811.805076549821,14758.244923450178,14825.195114824732,14744.854885175268,463,384.75,9.824238103948943
2022-02-04T00:00:00-06:00,14804,14806,14796.25,14804.75,14759.005940689822,14801.59829458759,14797.23141415391,14766.381423199626,14787.2625,14812.75194634475,14761.773053655252,14825.496669517124,14749.028330482877,408,375.8,9.819448548855464
2022-02-04T00:05:00-06:00,14805.25,14816.75,14803.75,14816.25,14759.70838747807,14806.482196391726,14800.689338853199,14768.016458504557,14789.9875,14815.636805549128,14764.338194450871,14828.461458323693,14751.513541676306,599,393.95,10.024645416671241
2022-02-04T00:10:00-06:00,14816,14817,14805.5,14807,14760.029785612162,14806.654797594483,14801.83673178898,14769.294607406047,14792.05,14816.159437988159,14767.94056201184,14828.214156982238,14755.88584301776,293,399.5,10.119829583337612
2022-02-04T00:15:00-06:00,14806.75,14813,14803,14811.5,14760.296084086045,14808.269865062988,14803.59368964553,14770.678390769783,14793.8625,14818.097534043323,14769.627465956675,14830.215051064984,14757.509948935014,249,384.9,10.112098642477122
2022-02-04T00:20:00-06:00,14810.5,14813.75,14797.25,14797.5,14760.544597713586,14804.679910041992,14802.485746073615,14771.557787793725,14794.875,14817.911655573238,14771.838344426762,14829.429983359858,14760.320016640142,270,377.95,10.524221310704403
2022-02-04T00:25:00-06:00,14798.5,14804,14793.25,14799.75,14760.84675261015,14803.03660669466,14801.988337696594,14772.48212262016,14796.1125,14817.333053129098,14774.891946870901,14827.943329693648,14764.28167030635,366,367.85,10.538787677755732
2022-02-04T00:30:00-06:00,14800.25,14808,14794,14795,14761.12079763275,14800.357737796441,14800.717730842667,14773.220413681795,14797.1375,14815.924114247025,14778.350885752976,14825.317421370537,14768.957578629464,337,379.2,10.762091698545685
2022-02-04T00:35:00-06:00,14794,14800.5,14789.5,14797.5,14761.350107629332,14799.40515853096,14800.132688871274,14774.016465692228,14798.1375,14814.624976303021,14781.65002369698,14822.868714454531,14773.40628554547,312,386.2,10.777440621220157
